GEOID,year,pop,foreign,ALAND,msaid,density
04013109802,2011,317,1997,1302034,38060,243.46522441042245
04013109802,2012,316.0,1857.0,1302034,38060,242.69719531133595
04013109802,2013,302.0,2074.0,1302034,38060,231.94478792412485
04013109802,2014,310.0,1822.0,1302034,38060,238.08902071681692
04013109802,2015,329.0,1908.0,1302034,38060,252.68157359946056
04013110100,2010,468.0,3312.0,2573750,38060,181.83584264205925
04013110100,2011,485,3370,2573750,38060,188.44099077221952
04013110100,2012,484.0,3065.0,2573750,38060,188.05245264691598
04013110100,2013,492.0,3038.0,2573750,38060,191.16075764934433
04013110100,2014,480.0,2977.0,2573750,38060,186.49830014570182
04013110100,2015,480.0,2647.0,2573750,38060,186.49830014570182
04013110400,2010,240.0,1358.0,2497053,38060,96.11329835610218
04013110400,2011,205,1097,2497053,38060,82.0967756791706
04013110400,2012,193.0,605.0,2497053,38060,77.2911107613655
04013110400,2013,200.0,408.0,2497053,38060,80.09441529675182
04013110400,2014,200.0,451.0,2497053,38060,80.09441529675182
04013110400,2015,212.0,314.0,2497053,38060,84.90008021455692
04013110701,2010,166.0,989.0,809329,38060,205.10818221020128
04013110701,2011,159,913,809329,38060,196.4590419965181
04013110701,2012,155.0,894.0,809329,38060,191.5166761601277
04013110701,2013,175.0,1014.0,809329,38060,216.22850534207967
04013110701,2014,171.0,737.0,809329,38060,211.28613950568928
04013110701,2015,186.0,535.0,809329,38060,229.82001139215325
04013110702,2010,281.0,931.0,1780329,38060,157.835995481734
04013110702,2011,295,728,1780329,38060,165.69971055911574
04013110702,2012,276.0,359.0,1780329,38060,155.0275258112405
04013110702,2013,269.0,418.0,1780329,38060,151.09566827254963
04013110702,2014,287.0,386.0,1780329,38060,161.20615908632618
04013110702,2015,300.0,674.0,1780329,38060,168.50818022960925
04013110802,2010,133.0,457.0,1306660,38060,101.78623360323267
04013110802,2011,121,411,1306660,38060,92.60251327812898
04013110802,2012,159.0,720.0,1306660,38060,121.68429430762401
04013110802,2013,186.0,485.0,1306660,38060,142.34766503910734
04013110802,2014,227.0,496.0,1306660,38060,173.72537614987831
04013110802,2015,284.0,432.0,1306660,38060,217.34804769412088
04013111000,2010,250.0,431.0,2624349,38060,95.26172014469113
04013111000,2011,244,582,2624349,38060,92.97543886121854
04013111000,2012,246.0,486.0,2624349,38060,93.73753262237607
04013111000,2013,225.0,532.0,2624349,38060,85.73554813022201
04013111000,2014,228.0,532.0,2624349,38060,86.87868877195831
04013111000,2015,235.0,392.0,2624349,38060,89.54601693600965
04013111201,2010,255.0,1186.0,1912030,38060,133.36610827235975
04013111201,2011,258,1427,1912030,38060,134.9351213108581
04013111201,2012,270.0,1567.0,1912030,38060,141.2111734648515
04013111201,2013,281.0,1934.0,1912030,38060,146.96422127267877
04013111201,2014,278.0,1544.0,1912030,38060,145.39520823418042
04013111201,2015,269.0,1762.0,1912030,38060,140.68816911868538
04013111202,2010,130.0,699.0,895521,38060,145.16689167534875
04013111202,2011,150,594,895521,38060,167.50025962540244
04013111202,2012,146.0,448.0,895521,38060,163.0335860353917
04013111202,2013,162.0,425.0,895521,38060,180.9002803954346
04013111202,2014,178.0,416.0,895521,38060,198.76697475547755
04013111202,2015,206.0,572.0,895521,38060,230.03368988555266
04013111401,2010,245.0,1847.0,1325311,38060,184.86227006340397
04013111401,2011,249,1690,1325311,38060,187.88042957464324
04013111401,2012,239.0,1482.0,1325311,38060,180.3350307965451
04013111401,2013,230.0,1296.0,1325311,38060,173.5441718962568
04013111401,2014,257.0,1685.0,1325311,38060,193.91674859712174
04013111401,2015,258.0,1574.0,1325311,38060,194.67128847493154
04013111402,2010,252.0,1082.0,1316507,38060,191.41561723560906
04013111402,2011,254,1185,1316507,38060,192.93478880097106
04013111402,2012,247.0,1143.0,1316507,38060,187.61768832220415
04013111402,2013,268.0,1209.0,1316507,38060,203.5689897585049
04013111402,2014,297.0,1277.0,1316507,38060,225.59697745625354
04013111402,2015,317.0,1347.0,1316507,38060,240.78869310987332
04013111602,2010,271.0,1988.0,1301777,38060,208.17697654821063
04013111602,2011,313,1939,1301777,38060,240.44056700955693
04013111602,2012,336.0,1827.0,1301777,38060,258.1087236907704
04013111602,2013,332.0,1734.0,1301777,38060,255.0360007896898
04013111602,2014,349.0,1841.0,1301777,38060,268.0950731192823
04013111602,2015,338.0,1907.0,1301777,38060,259.6450851413107
04013111900,2010,182.0,169.0,2540090,38060,71.65100449196683
04013111900,2011,196,235,2540090,38060,77.16262022211811
04013111900,2012,204.0,256.0,2540090,38060,80.3121149250617
04013111900,2013,198.0,274.0,2540090,38060,77.94999389785401
04013111900,2014,199.0,244.0,2540090,38060,78.34368073572196
04013111900,2015,197.0,242.0,2540090,38060,77.55630705998607
04013112201,2010,262.0,1699.0,1453063,38060,180.30876844293743
04013112201,2011,285,1868,1453063,38060,196.13740078716478
04013112201,2012,273.0,1605.0,1453063,38060,187.87898391191573
04013112201,2013,282.0,1598.0,1453063,38060,194.07279656835252
04013112201,2014,239.0,1662.0,1453063,38060,164.4801360987101
04013112201,2015,253.0,1963.0,1453063,38060,174.11495578650064
04013112301,2010,365.0,2377.0,1309388,38060,278.75618227752204
04013112301,2011,366,2313,1309388,38060,279.51989784540564
04013112301,2012,335.0,1842.0,1309388,38060,255.84471524101335
04013112301,2013,311.0,1666.0,1309388,38060,237.5155416118064
04013112301,2014,317.0,1662.0,1309388,38060,242.09783501910817
04013112301,2015,336.0,1939.0,1309388,38060,256.60843080889697
04013112402,2010,312.0,1645.0,1299464,38060,240.09899466241467
04013112402,2011,281,1580,1299464,38060,216.24300480813628
04013112402,2012,306.0,1749.0,1299464,38060,235.4817063035221
04013112402,2013,296.0,2120.0,1299464,38060,227.78622570536777
04013112402,2014,319.0,2115.0,1299464,38060,245.48583108112268
04013112402,2015,322.0,2324.0,1299464,38060,247.794475260569
04013112504,2010,225.0,1467.0,1264265,38060,177.96901757147432
04013112504,2011,186,1366,1264265,38060,147.1210545257521
04013112504,2012,234.0,1278.0,1264265,38060,185.08777827433332
04013112504,2013,267.0,1162.0,1264265,38060,211.18990085148286
04013112504,2014,324.0,1329.0,1264265,38060,256.27538530292304
04013112504,2015,411.0,1416.0,1264265,38060,325.0900720972265
04013112508,2010,140.0,771.0,1945048,38060,71.97765813491493
04013112508,2011,175,671,1945048,38060,89.97207266864366
04013112508,2012,188.0,487.0,1945048,38060,96.65571235260003
04013112508,2013,198.0,501.0,1945048,38060,101.7969736479511
04013112508,2014,239.0,585.0,1945048,38060,122.87614495889046
04013112508,2015,247.0,547.0,1945048,38060,126.98915399517134
04013112509,2010,193.0,1642.0,5616946,38060,34.36030896504969
04013112509,2011,183,2143,5616946,38060,32.57998207566887
04013112509,2012,191.0,2125.0,5616946,38060,34.00424358717353
04013112509,2013,212.0,2169.0,5616946,38060,37.742930054873234
04013112509,2014,229.0,2474.0,5616946,38060,40.769485766820615
04013112509,2015,264.0,2638.0,5616946,38060,47.00062987965347
04013112511,2010,338.0,1511.0,11056316,38060,30.570761544803897
04013112511,2011,266,1924,11056316,38060,24.058646659520225
04013112511,2012,302.0,1669.0,11056316,38060,27.314704102162057
04013112511,2013,280.0,1814.0,11056316,38060,25.324891220547602
04013112511,2014,348.0,1741.0,11056316,38060,31.475221945537733
04013112511,2015,427.0,2290.0,11056316,38060,38.620459111335094
04013112514,2010,211.0,736.0,21045170,38060,10.02605348400607
04013112514,2011,206,796,21045170,38060,9.788469278223934
04013112514,2012,227.0,774.0,21045170,38060,10.7863229425089
04013112514,2013,237.0,727.0,21045170,38060,11.261491354073168
04013112514,2014,254.0,711.0,21045170,38060,12.069277653732424
04013112514,2015,284.0,797.0,21045170,38060,13.494782888425231
04013112601,2010,173.0,1565.0,721053,38060,239.92688470889104
04013112601,2011,183,1155,721053,38060,253.79549076142808
04013112601,2012,234.0,886.0,721053,38060,324.525381629367
04013112601,2013,269.0,850.0,721053,38060,373.0655028132467
04013112601,2014,269.0,745.0,721053,38060,373.0655028132467
04013112601,2015,263.0,668.0,721053,38060,364.7443391817245
04013112602,2010,402.0,3664.0,1880498,38060,213.77316008844466
04013112602,2011,433,3525,1880498,38060,230.25815502063816
04013112602,2012,454.0,3475.0,1880498,38060,241.42540965212407
04013112602,2013,454.0,3226.0,1880498,38060,241.42540965212407
04013112602,2014,454.0,2952.0,1880498,38060,241.42540965212407
04013112602,2015,475.0,2802.0,1880498,38060,252.59266428361
04013113100,2010,133.0,367.0,1304207,38060,101.97767685651127
04013113100,2011,153,326,1304207,38060,117.31266585749042
04013113100,2012,176.0,368.0,1304207,38060,134.94790320861642
04013113100,2013,209.0,295.0,1304207,38060,160.250635060232
04013113100,2014,225.0,341.0,1304207,38060,172.51862626101533
04013113100,2015,232.0,239.0,1304207,38060,177.885872411358
04013113201,2010,138.0,810.0,648711,38060,212.72955137187438
04013113201,2011,146,850,648711,38060,225.06169927749028
04013113201,2012,170.0,851.0,648711,38060,262.058142994338
04013113201,2013,193.0,706.0,648711,38060,297.51306822298375
04013113201,2014,245.0,824.0,648711,38060,377.67202960948714
04013113201,2015,270.0,887.0,648711,38060,416.2099918145368
04013113400,2010,117.0,0.0,649254,38060,180.206821983384
04013113400,2011,148,34,649254,38060,227.95392866274216
04013113400,2012,124.0,50.0,649254,38060,190.98842671743262
04013113400,2013,105.0,51.0,649254,38060,161.72407101072923
04013113400,2014,83.0,62.0,649254,38060,127.83902756086215
04013113400,2015,67.0,10.0,649254,38060,103.19535959732247
04013113601,2010,231.0,959.0,1550262,38060,149.0070710628268
04013113601,2011,217,807,1550262,38060,139.97633948326154
04013113601,2012,217.0,918.0,1550262,38060,139.97633948326154
04013113601,2013,222.0,1027.0,1550262,38060,143.2016007616777
04013113601,2014,275.0,1210.0,1550262,38060,177.38937031288904
04013113601,2015,290.0,1279.0,1550262,38060,187.06515414813754
04013113801,2010,139.0,408.0,5298114,38060,26.235751061604187
04013113801,2011,163,415,5298114,38060,30.765664913967502
04013113801,2012,171.0,366.0,5298114,38060,32.2756361980886
04013113801,2013,174.0,270.0,5298114,38060,32.841875429634015
04013113801,2014,191.0,429.0,5298114,38060,36.05056440839137
04013113801,2015,228.0,476.0,5298114,38060,43.034181597451465
04013113802,2010,0.0,0.0,13559545,38060,0.0
04013113802,2011,0,0,13559545,38060,0.0
04013113802,2012,0.0,0.0,13559545,38060,0.0
04013113802,2013,0.0,0.0,13559545,38060,0.0
04013113802,2014,0.0,0.0,13559545,38060,0.0
04013113802,2015,0.0,0.0,13559545,38060,0.0
04013113900,2010,60.0,226.0,2665414,38060,22.510574342297293
04013113900,2011,77,243,2665414,38060,28.888570405948194
04013113900,2012,84.0,247.0,2665414,38060,31.514804079216212
04013113900,2013,110.0,257.0,2665414,38060,41.26938629421171
04013113900,2014,109.0,219.0,2665414,38060,40.89421005517342
04013113900,2015,118.0,212.0,2665414,38060,44.27079620651801
04013114000,2010,121.0,448.0,2617581,38060,46.22588565549643
04013114000,2011,123,318,2617581,38060,46.98994988120712
04013114000,2012,129.0,213.0,2617581,38060,49.28214255833917
04013114000,2013,150.0,261.0,2617581,38060,57.304816928301356
04013114000,2014,157.0,232.0,2617581,38060,59.97904171828876
04013114000,2015,156.0,245.0,2617581,38060,59.59700960543341
04013114100,2010,174.0,235.0,1304997,38060,133.3336398474479
04013114100,2011,233,323,1304997,38060,178.54447174974348
04013114100,2012,234.0,269.0,1304997,38060,179.31075703622307
04013114100,2013,234.0,226.0,1304997,38060,179.31075703622307
04013114100,2014,222.0,324.0,1304997,38060,170.11533359846803
04013114100,2015,229.0,140.0,1304997,38060,175.47933060382513
04013114200,2010,97.0,399.0,1283984,38060,75.5461127241461
04013114200,2011,116,334,1283984,38060,90.34380490722627
04013114200,2012,133.0,366.0,1283984,38060,103.58384528156114
04013114200,2013,141.0,374.0,1283984,38060,109.81445251654226
04013114200,2014,143.0,344.0,1283984,38060,111.37210432528755
04013114200,2015,138.0,371.0,1283984,38060,107.47797480342435
04013114301,2010,88.0,391.0,1333637,38060,65.98497192264462
04013114301,2011,122,286,1333637,38060,91.47916562003005
04013114301,2012,130.0,254.0,1333637,38060,97.47779943117955
04013114301,2013,134.0,136.0,1333637,38060,100.4771163367543
04013114301,2014,142.0,143.0,1333637,38060,106.47575014790381
04013114301,2015,132.0,107.0,1333637,38060,98.97745788396693
04013114402,2010,142.0,751.0,1200491,38060,118.28493508072947
04013114402,2011,183,652,1200491,38060,152.43762760403868
04013114402,2012,195.0,440.0,1200491,38060,162.43353761086087
04013114402,2013,215.0,397.0,1200491,38060,179.09338762223123
04013114402,2014,237.0,427.0,1200491,38060,197.41922263473862
04013114402,2015,237.0,432.0,1200491,38060,197.41922263473862
04013114500,2010,284.0,1958.0,2541461,38060,111.74674724499017
04013114500,2011,269,1660,2541461,38060,105.84463031303648
04013114500,2012,252.0,1696.0,2541461,38060,99.15556445682228
04013114500,2013,272.0,1555.0,2541461,38060,107.02505369942722
04013114500,2014,251.0,1453.0,2541461,38060,98.76208999469202
04013114500,2015,241.0,1033.0,2541461,38060,94.82734537338956
04013114703,2010,700.0,2067.0,2593250,38060,269.9315530704714
04013114703,2011,713,1683,2593250,38060,274.94456762749445
04013114703,2012,765.0,1737.0,2593250,38060,294.9966258555866
04013114703,2013,801.0,1653.0,2593250,38060,308.8788200134966
04013114703,2014,826.0,1348.0,2593250,38060,318.51923262315626
04013114703,2015,829.0,972.0,2593250,38060,319.6760821363155
04013114900,2010,174.0,825.0,2815997,38060,61.7898385545155
04013114900,2011,184,793,2815997,38060,65.34097870132673
04013114900,2012,229.0,766.0,2815997,38060,81.3211093619773
04013114900,2013,219.0,824.0,2815997,38060,77.76996921516607
04013114900,2014,231.0,752.0,2815997,38060,82.03133739133955
04013114900,2015,241.0,720.0,2815997,38060,85.58247753815078
04013115400,2010,138.0,742.0,2515073,38060,54.86918272352333
04013115400,2011,151,865,2515073,38060,60.038018777188576
04013115400,2012,176.0,855.0,2515073,38060,69.97808811116019
04013115400,2013,190.0,808.0,2515073,38060,75.54452693818429
04013115400,2014,201.0,1008.0,2515073,38060,79.91815744513181
04013115400,2015,217.0,902.0,2515073,38060,86.27980181887365
04013115500,2010,241.0,1300.0,2598908,38060,92.73125481933182
04013115500,2011,258,1303,2598908,38060,99.27246366550875
04013115500,2012,280.0,1227.0,2598908,38060,107.7375574664436
04013115500,2013,329.0,1291.0,2598908,38060,126.59163002307123
04013115500,2014,361.0,1159.0,2598908,38060,138.90449373352192
04013115500,2015,353.0,1089.0,2598908,38060,135.82627780590923
04013115600,2010,236.0,786.0,2552656,38060,92.45272375126143
04013115600,2011,241,921,2552656,38060,94.41146789853393
04013115600,2012,258.0,884.0,2552656,38060,101.07119799926038
04013115600,2013,283.0,1103.0,2552656,38060,110.86491873562282
04013115600,2014,301.0,958.0,2552656,38060,117.91639766580377
04013115600,2015,303.0,1077.0,2552656,38060,118.69989532471277
04013115700,2010,393.0,1636.0,2588063,38060,151.8510175370538
04013115700,2011,408,1866,2588063,38060,157.64685790106344
04013115700,2012,428.0,2075.0,2588063,38060,165.37464505307636
04013115700,2013,466.0,2046.0,2588063,38060,180.0574406419009
04013115700,2014,433.0,2053.0,2588063,38060,167.3065918410796
04013115700,2015,453.0,2178.0,2588063,38060,175.0343789930925
04013115801,2010,256.0,1575.0,1299694,38060,196.9694404990713
04013115801,2011,259,1300,1299694,38060,199.2776761299198
04013115801,2012,261.0,1188.0,1299694,38060,200.8164998838188
04013115801,2013,265.0,1082.0,1299694,38060,203.8941473916168
04013115801,2014,275.0,1210.0,1299694,38060,211.5882661611118
04013115801,2015,257.0,1405.0,1299694,38060,197.73885237602082
04013115802,2010,202.0,1068.0,1288097,38060,156.82048789803875
04013115802,2011,191,1399,1288097,38060,148.28075835903664
04013115802,2012,224.0,1419.0,1288097,38060,173.89994697604294
04013115802,2013,228.0,1213.0,1288097,38060,177.0053031720437
04013115802,2014,254.0,1268.0,1288097,38060,197.1901184460487
04013115802,2015,261.0,1390.0,1288097,38060,202.62449178905004
04013115900,2010,288.0,1511.0,2569300,38060,112.09278791888842
04013115900,2011,284,1448,2569300,38060,110.53594364223719
04013115900,2012,326.0,1496.0,2569300,38060,126.88280854707509
04013115900,2013,340.0,1372.0,2569300,38060,132.33176351535437
04013115900,2014,370.0,1271.0,2569300,38060,144.0080955902386
04013115900,2015,361.0,1302.0,2569300,38060,140.50519596777332
04013116202,2010,349.0,1463.0,1454220,38060,239.99119803055933
04013116202,2011,344,1623,1454220,38060,236.55292871780063
04013116202,2012,351.0,1577.0,1454220,38060,241.3665057556628
04013116202,2013,316.0,1619.0,1454220,38060,217.29862056635173
04013116202,2014,323.0,1741.0,1454220,38060,222.11219760421395
04013116202,2015,367.0,1601.0,1454220,38060,252.36896755649076
04013116204,2010,222.0,976.0,2565916,38060,86.51881043650688
04013116204,2011,230,862,2565916,38060,89.63660540719182
04013116204,2012,241.0,845.0,2565916,38060,93.9235734918836
04013116204,2013,240.0,722.0,2565916,38060,93.53384912054797
04013116204,2014,210.0,782.0,2565916,38060,81.84211798047949
04013116204,2015,221.0,768.0,2565916,38060,86.12908606517126
